kind	source	page	tile_or_slot	bounds	verdict	notes
asset_tile	textures/particle/glyph.png#frame=0;mip=3;bg=light	pixels-light-029.png	5602	160,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/glyph.png#frame=0;mip=4;bg=light	pixels-light-029.png	5603	240,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/mote.png#frame=0;mip=0;bg=light	pixels-light-029.png	5604	320,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/mote.png#frame=0;mip=1;bg=light	pixels-light-029.png	5605	400,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/mote.png#frame=0;mip=2;bg=light	pixels-light-029.png	5606	480,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/mote.png#frame=0;mip=3;bg=light	pixels-light-029.png	5607	560,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/mote.png#frame=0;mip=4;bg=light	pixels-light-029.png	5608	640,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/ribbon.png#frame=0;mip=0;bg=light	pixels-light-029.png	5609	720,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/ribbon.png#frame=0;mip=1;bg=light	pixels-light-029.png	5610	800,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/ribbon.png#frame=0;mip=2;bg=light	pixels-light-029.png	5611	880,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/ribbon.png#frame=0;mip=3;bg=light	pixels-light-029.png	5612	960,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/ribbon.png#frame=0;mip=4;bg=light	pixels-light-029.png	5613	1040,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/root.png#frame=0;mip=0;bg=light	pixels-light-029.png	5614	1120,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/root.png#frame=0;mip=1;bg=light	pixels-light-029.png	5615	1200,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/root.png#frame=0;mip=2;bg=light	pixels-light-029.png	5616	0,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/root.png#frame=0;mip=3;bg=light	pixels-light-029.png	5617	80,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/root.png#frame=0;mip=4;bg=light	pixels-light-029.png	5618	160,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/shard.png#frame=0;mip=0;bg=light	pixels-light-029.png	5619	240,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/shard.png#frame=0;mip=1;bg=light	pixels-light-029.png	5620	320,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/shard.png#frame=0;mip=2;bg=light	pixels-light-029.png	5621	400,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/shard.png#frame=0;mip=3;bg=light	pixels-light-029.png	5622	480,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/shard.png#frame=0;mip=4;bg=light	pixels-light-029.png	5623	560,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/spark.png#frame=0;mip=0;bg=light	pixels-light-029.png	5624	640,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/spark.png#frame=0;mip=1;bg=light	pixels-light-029.png	5625	720,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/spark.png#frame=0;mip=2;bg=light	pixels-light-029.png	5626	800,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/spark.png#frame=0;mip=3;bg=light	pixels-light-029.png	5627	880,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/spark.png#frame=0;mip=4;bg=light	pixels-light-029.png	5628	960,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	icon.png#frame=0;mip=0;bg=dark	pixels-dark-000.png	0	0,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	icon.png#frame=0;mip=1;bg=dark	pixels-dark-000.png	1	80,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	icon.png#frame=0;mip=2;bg=dark	pixels-dark-000.png	2	160,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	icon.png#frame=0;mip=3;bg=dark	pixels-dark-000.png	3	240,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	icon.png#frame=0;mip=4;bg=dark	pixels-dark-000.png	4	320,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	icon.png#frame=0;mip=5;bg=dark	pixels-dark-000.png	5	400,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	icon.png#frame=0;mip=6;bg=dark	pixels-dark-000.png	6	480,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	icon.png#frame=0;mip=7;bg=dark	pixels-dark-000.png	7	560,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_off.png#frame=0;mip=0;bg=dark	pixels-dark-000.png	8	640,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_off.png#frame=0;mip=1;bg=dark	pixels-dark-000.png	9	720,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_off.png#frame=0;mip=2;bg=dark	pixels-dark-000.png	10	800,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_off.png#frame=0;mip=3;bg=dark	pixels-dark-000.png	11	880,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_off.png#frame=0;mip=4;bg=dark	pixels-dark-000.png	12	960,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=0;mip=0;bg=dark	pixels-dark-000.png	13	1040,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=0;mip=1;bg=dark	pixels-dark-000.png	14	1120,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=0;mip=2;bg=dark	pixels-dark-000.png	15	1200,0,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=0;mip=3;bg=dark	pixels-dark-000.png	16	0,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=0;mip=4;bg=dark	pixels-dark-000.png	17	80,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=1;mip=0;bg=dark	pixels-dark-000.png	18	160,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=1;mip=1;bg=dark	pixels-dark-000.png	19	240,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=1;mip=2;bg=dark	pixels-dark-000.png	20	320,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=1;mip=3;bg=dark	pixels-dark-000.png	21	400,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=1;mip=4;bg=dark	pixels-dark-000.png	22	480,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=2;mip=0;bg=dark	pixels-dark-000.png	23	560,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=2;mip=1;bg=dark	pixels-dark-000.png	24	640,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=2;mip=2;bg=dark	pixels-dark-000.png	25	720,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=2;mip=3;bg=dark	pixels-dark-000.png	26	800,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=2;mip=4;bg=dark	pixels-dark-000.png	27	880,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=3;mip=0;bg=dark	pixels-dark-000.png	28	960,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=3;mip=1;bg=dark	pixels-dark-000.png	29	1040,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=3;mip=2;bg=dark	pixels-dark-000.png	30	1120,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=3;mip=3;bg=dark	pixels-dark-000.png	31	1200,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_side_on.png#frame=3;mip=4;bg=dark	pixels-dark-000.png	32	0,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_up_off.png#frame=0;mip=0;bg=dark	pixels-dark-000.png	33	80,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_up_off.png#frame=0;mip=1;bg=dark	pixels-dark-000.png	34	160,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_up_off.png#frame=0;mip=2;bg=dark	pixels-dark-000.png	35	240,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_up_off.png#frame=0;mip=3;bg=dark	pixels-dark-000.png	36	320,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_up_off.png#frame=0;mip=4;bg=dark	pixels-dark-000.png	37	400,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_up_on.png#frame=0;mip=0;bg=dark	pixels-dark-000.png	38	480,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_up_on.png#frame=0;mip=1;bg=dark	pixels-dark-000.png	39	560,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_up_on.png#frame=0;mip=2;bg=dark	pixels-dark-000.png	40	640,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_up_on.png#frame=0;mip=3;bg=dark	pixels-dark-000.png	41	720,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_up_on.png#frame=0;mip=4;bg=dark	pixels-dark-000.png	42	800,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/block/amethyst_ward_up_on.png#frame=1;mip=0;bg=dark	pixels-dark-000.png	43	880,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
